RT,I
45.46,487.0
45.465,442.0
45.47,400.0
45.475,418.0
45.480000000000004,438.0
45.485,430.0
45.49,489.0
45.495,449.0
45.5,473.0
45.505,505.0
45.51,484.0
45.515,546.0
45.519999999999996,552.0
45.525,505.0
45.53,473.0
45.535,478.0
45.54,459.0
45.544999999999995,447.0
45.55,458.0
45.555,537.0
45.559999999999995,574.0
45.565000000000005,488.0
45.57,491.0
45.575,548.0
45.580000000000005,537.0
45.585,417.0
45.59,439.0
45.595,481.0
45.6,453.0
45.605000000000004,409.0
45.61,463.0
45.615,483.0
45.62,466.0
45.625,500.0
45.63,522.0
45.635,494.0
45.64,508.0
45.644999999999996,527.0
45.65,527.0
45.655,515.0
45.66,486.0
45.665,530.0
45.669999999999995,504.0
45.675,433.0
45.68,479.0
45.684999999999995,528.0
45.690000000000005,593.0
45.695,1012.0
45.7,1773.0
45.705000000000005,3095.0
45.71,5242.0
45.715,8250.0
45.72,13258.0
45.725,21066.0
45.730000000000004,31713.0
45.735,46526.0
45.74,65854.0
45.745,88660.0
45.75,113873.0
45.755,139446.0
45.76,164287.0
45.765,188362.0
45.769999999999996,210147.0
45.775,225585.0
45.78,231701.0
45.785,226350.0
45.79,208882.0
45.794999999999995,184382.0
45.8,156614.0
45.805,125737.0
45.809999999999995,93991.0
45.815000000000005,66775.0
45.82,46753.0
45.825,31846.0
45.830000000000005,20806.0
45.835,13660.0
45.84,9363.0
45.845,6380.0
45.85,4254.0
45.855000000000004,3052.0
45.86,2526.0
45.865,2055.0
45.87,1703.0
45.875,1490.0
45.88,1340.0
45.885,1257.0
45.89,1187.0
45.894999999999996,1157.0
45.9,1020.0
45.905,967.0
45.91,959.0
45.915,930.0
45.919999999999995,906.0
45.925,850.0
45.93,794.0
45.934999999999995,834.0
45.940000000000005,832.0
45.945,759.0
45.95,737.0
45.955000000000005,658.0
45.96,646.0
45.965,654.0
45.97,591.0
45.975,599.0
45.980000000000004,580.0
45.985,551.0
45.99,561.0
45.995,608.0
46.0,630.0
46.005,610.0
46.01,589.0
46.015,576.0
46.019999999999996,560.0
46.025,525.0
46.03,469.0
46.035,512.0
46.04,588.0
46.044999999999995,498.0
46.05,460.0
46.055,484.0
46.059999999999995,484.0
46.065000000000005,506.0
46.07,494.0
46.075,509.0
46.080000000000005,505.0
46.085,537.0
46.09,626.0
46.095,617.0
46.1,511.0
46.105000000000004,502.0
46.11,570.0
46.115,601.0
46.12,538.0
46.125,514.0
46.13,498.0
46.135,468.0
46.14,527.0
46.144999999999996,540.0
46.15,500.0
46.155,508.0
46.16,484.0
46.165,471.0
46.169999999999995,495.0
46.175,506.0
46.18,529.0
46.184999999999995,489.0
46.190000000000005,460.0
46.195,524.0
46.2,529.0
46.205000000000005,500.0
46.21,550.0
46.215,591.0
46.22,542.0
46.225,518.0
46.230000000000004,503.0
46.235,564.0
46.24,567.0
46.245,564.0
46.25,473.0
46.255,532.0
46.26,495.0
46.265,500.0
46.269999999999996,452.0
46.275,474.0
46.28,494.0
46.285,483.0
46.29,461.0
46.294999999999995,479.0
46.3,496.0
46.305,503.0
46.309999999999995,546.0
46.315000000000005,486.0
46.32,502.0
46.325,554.0
46.330000000000005,503.0
46.335,439.0
46.34,447.0
46.345,476.0
46.35,526.0
46.355000000000004,551.0
46.36,502.0
46.365,425.0
46.37,450.0
46.375,489.0
46.38,500.0
46.385,514.0
46.39,535.0
46.394999999999996,478.0
46.4,537.0
46.405,599.0
46.41,582.0
46.415,566.0
46.419999999999995,521.0
46.425,526.0
46.43,486.0
46.434999999999995,547.0
46.440000000000005,551.0
46.445,554.0
46.45,615.0
46.455000000000005,552.0
46.46,487.0
46.465,503.0
46.47,509.0
46.475,487.0
46.480000000000004,521.0
46.485,605.0
46.49,562.0
46.495,484.0
46.5,425.0
46.505,486.0
46.51,574.0
46.515,494.0
46.519999999999996,470.0
46.525,484.0
46.53,534.0
46.535,558.0
46.54,577.0
46.544999999999995,610.0
46.55,568.0
46.555,521.0
46.559999999999995,547.0
46.565000000000005,563.0
46.57,520.0
46.575,487.0
46.580000000000005,514.0
46.585,530.0
46.59,527.0
46.595,522.0
46.6,494.0
46.605000000000004,431.0
46.61,410.0
46.615,497.0
46.62,585.0
46.625,618.0
46.63,577.0
46.635,519.0
46.64,524.0
46.644999999999996,570.0
46.65,564.0
46.655,526.0
46.66,484.0
46.665,444.0
46.669999999999995,450.0
46.675,471.0
46.68,462.0
46.684999999999995,481.0
46.690000000000005,463.0
46.695,459.0
46.7,434.0
46.705000000000005,438.0
46.71,476.0
46.715,474.0
46.72,406.0
46.725,447.0
46.730000000000004,478.0
46.735,505.0
46.74,517.0
46.745,533.0
46.75,514.0
46.755,547.0
46.76,556.0
46.765,502.0
46.769999999999996,461.0
46.775,396.0
46.78,442.0
46.785,539.0
46.79,526.0
46.794999999999995,532.0
46.8,479.0
46.805,454.0
46.809999999999995,535.0
46.815000000000005,585.0
46.82,602.0
46.825,530.0
46.830000000000005,511.0
46.835,536.0
46.84,586.0
46.845,559.0
46.85,513.0
46.855000000000004,555.0
46.86,545.0
46.865,481.0
46.87,479.0
46.875,460.0
46.88,462.0
46.885,437.0
46.89,438.0
46.894999999999996,461.0
46.9,543.0
46.905,567.0
46.91,554.0
46.915,578.0
46.919999999999995,506.0
46.925,415.0
46.93,477.0
46.934999999999995,490.0
46.940000000000005,503.0
46.945,479.0
46.95,521.0
46.955000000000005,559.0
46.96,530.0
46.965,504.0
46.97,482.0
46.975,487.0
46.980000000000004,497.0
46.985,548.0
46.99,580.0
46.995,542.0
47.0,524.0
47.005,519.0
47.01,518.0
47.015,503.0
47.019999999999996,508.0
47.025,527.0
47.03,503.0
47.035,541.0
47.04,577.0
47.044999999999995,526.0
47.05,484.0
47.055,524.0
47.059999999999995,511.0
47.065000000000005,462.0
47.07,489.0
47.075,484.0
47.080000000000005,466.0
47.085,470.0
47.09,468.0
47.095,456.0
47.1,434.0
47.105000000000004,414.0
47.11,467.0
47.115,514.0
47.12,465.0
47.125,465.0
47.13,564.0
47.135,567.0
47.14,505.0
47.144999999999996,538.0
47.15,558.0
47.155,516.0
47.16,559.0
47.165,562.0
47.169999999999995,516.0
47.175,438.0
47.18,455.0
47.184999999999995,478.0
47.190000000000005,489.0
47.195,524.0
47.2,537.0
47.205000000000005,509.0
47.21,520.0
47.215,538.0
47.22,506.0
47.225,545.0
47.230000000000004,588.0
47.235,596.0
47.24,567.0
47.245,567.0
47.25,535.0
47.255,550.0
47.26,494.0
47.265,488.0
47.269999999999996,466.0
47.275,461.0
47.28,487.0
47.285,452.0
47.29,423.0
47.294999999999995,508.0
47.3,550.0
47.305,491.0
47.309999999999995,470.0
47.315000000000005,486.0
47.32,473.0
47.325,543.0
47.330000000000005,569.0
47.335,518.0
47.34,521.0
47.345,503.0
47.35,497.0
47.355000000000004,542.0
47.36,585.0
47.365,570.0
47.37,535.0
47.375,540.0
47.38,546.0
47.385,540.0
47.39,497.0
47.394999999999996,460.0
47.4,489.0
47.405,512.0
47.41,548.0
47.415,544.0
47.419999999999995,522.0
47.425,505.0
47.43,456.0
47.434999999999995,470.0
47.440000000000005,511.0
47.445,497.0
47.45,470.0
47.455000000000005,473.0
47.46,463.0
47.465,479.0
47.47,513.0
47.475,435.0
47.480000000000004,393.0
47.485,434.0
47.49,423.0
47.495,442.0
47.5,433.0
47.505,432.0
47.51,512.0
47.515,585.0
47.519999999999996,562.0
47.525,548.0
47.53,553.0
47.535,511.0
47.54,471.0
47.544999999999995,462.0
47.55,457.0
47.555,442.0
47.559999999999995,421.0
47.565000000000005,417.0
47.57,420.0
47.575,489.0
47.580000000000005,502.0
47.585,471.0
47.59,471.0
47.595,527.0
47.6,578.0
47.605000000000004,539.0
47.61,514.0
47.615,504.0
47.62,508.0
47.625,474.0
47.63,460.0
47.635,502.0
47.64,499.0
47.644999999999996,463.0
47.65,457.0
47.655,501.0
47.66,556.0
47.665,550.0
47.669999999999995,495.0
47.675,489.0
47.68,560.0
47.684999999999995,596.0
47.690000000000005,538.0
47.695,486.0
47.7,444.0
47.705000000000005,429.0
47.71,439.0
47.715,519.0
47.72,543.0
47.725,486.0
47.730000000000004,514.0
47.735,513.0
47.74,479.0
47.745,473.0
47.75,521.0
47.755,572.0
47.76,600.0
47.765,590.0
47.769999999999996,532.0
47.775,489.0
47.78,476.0
47.785,465.0
47.79,410.0
47.794999999999995,428.0
47.8,514.0
47.805,497.0
47.809999999999995,443.0
47.815000000000005,449.0
47.82,457.0
47.825,474.0
47.830000000000005,457.0
47.835,527.0
47.84,542.0
47.845,489.0
47.85,486.0
47.855000000000004,434.0
47.86,452.0
47.865,444.0
47.87,465.0
47.875,492.0
47.88,563.0
47.885,524.0
47.89,487.0
47.894999999999996,522.0
47.9,520.0
47.905,474.0
47.91,431.0
47.915,444.0
47.919999999999995,540.0
47.925,543.0
47.93,487.0
47.934999999999995,434.0
47.940000000000005,409.0
47.945,430.0
47.95,457.0
47.955000000000005,499.0
47.96,503.0
47.965,509.0
47.97,526.0
47.975,567.0
47.980000000000004,594.0
47.985,526.0
47.99,501.0
47.995,514.0
48.0,507.0
48.005,473.0
48.01,434.0
48.015,463.0
48.019999999999996,468.0
48.025,463.0
48.03,474.0
48.035,479.0
48.04,498.0
48.044999999999995,527.0
48.05,464.0
48.055,444.0
48.059999999999995,425.0
48.065000000000005,418.0
48.07,422.0
48.075,434.0
48.080000000000005,466.0
48.085,529.0
48.09,534.0
48.095,509.0
48.1,521.0
48.105000000000004,527.0
48.11,526.0
48.115,468.0
48.12,450.0
48.125,453.0
48.13,543.0
48.135,536.0
48.14,471.0
48.144999999999996,452.0
48.15,486.0
48.155,529.0
48.16,528.0
48.165,511.0
48.169999999999995,526.0
48.175,515.0
48.18,512.0
48.184999999999995,479.0
48.190000000000005,442.0
48.195,481.0
48.2,491.0
48.205000000000005,466.0
48.21,510.0
48.215,558.0
48.22,500.0
48.225,424.0
48.230000000000004,422.0
48.235,408.0
48.24,423.0
48.245,486.0
48.25,529.0
48.255,492.0
48.26,471.0
48.265,486.0
48.269999999999996,486.0
48.275,497.0
48.28,447.0
48.285,445.0
48.29,497.0
48.294999999999995,529.0
48.3,463.0
48.305,456.0
48.309999999999995,509.0
48.315000000000005,450.0
48.32,545.0
48.325,532.0
48.330000000000005,486.0
48.335,574.0
48.34,575.0
48.345,523.0
48.35,504.0
48.355000000000004,516.0
48.36,463.0
48.365,414.0
48.37,393.0
48.375,403.0
48.38,482.0
48.385,466.0
48.39,409.0
48.394999999999996,441.0
48.4,489.0
48.405,508.0
48.41,548.0
48.415,548.0
48.419999999999995,471.0
48.425,414.0
48.43,417.0
48.434999999999995,431.0
48.440000000000005,428.0
48.445,481.0
48.45,511.0
48.455000000000005,540.0
48.46,474.0
48.465,478.0
48.47,514.0
48.475,562.0
48.480000000000004,527.0
48.485,471.0
48.49,539.0
48.495,607.0
48.5,527.0
48.505,465.0
48.51,497.0
48.515,555.0
48.519999999999996,556.0
48.525,504.0
48.53,530.0
48.535,530.0
48.54,516.0
48.544999999999995,508.0
48.55,468.0
48.555,455.0
48.559999999999995,473.0
48.565000000000005,494.0
48.57,441.0
48.575,420.0
48.580000000000005,435.0
48.585,502.0
48.59,549.0
48.595,544.0
48.6,500.0
48.605000000000004,534.0
48.61,524.0
48.615,549.0
48.62,539.0
48.625,550.0
48.63,466.0
48.635,454.0
48.64,511.0
48.644999999999996,538.0
48.65,510.0
48.655,486.0
48.66,514.0
48.665,542.0
48.669999999999995,535.0
48.675,479.0
48.68,478.0
48.684999999999995,516.0
48.690000000000005,511.0
48.695,479.0
48.7,514.0
48.705000000000005,511.0
48.71,454.0
48.715,446.0
48.72,457.0
48.725,532.0
48.730000000000004,588.0
48.735,572.0
48.74,551.0
48.745,543.0
48.75,498.0
48.755,452.0
48.76,462.0
48.765,481.0
48.769999999999996,478.0
48.775,486.0
48.78,467.0
48.785,494.0
48.79,881.0
48.794999999999995,1550.0
48.8,2783.0
48.805,4758.0
48.809999999999995,7794.0
48.815000000000005,12375.0
48.82,19150.0
48.825,28769.0
48.830000000000005,41962.0
48.835,58740.0
48.84,79370.0
48.845,103515.0
48.85,127991.0
48.855000000000004,150301.0
48.86,172659.0
48.865,196112.0
48.87,215586.0
48.875,225821.0
48.88,223882.0
48.885,213242.0
48.89,197370.0
48.894999999999996,173786.0
48.9,143308.0
48.905,111134.0
48.91,81750.0
48.915,57690.0
48.919999999999995,39654.0
48.925,26492.0
48.93,17335.0
48.934999999999995,11232.0
48.940000000000005,7213.0
48.945,4750.0
48.95,3453.0
48.955000000000005,2636.0
48.96,2044.0
48.965,1756.0
48.97,1575.0
48.975,1380.0
48.980000000000004,1279.0
48.985,1219.0
48.99,1188.0
48.995,1060.0
49.0,1012.0
49.005,1019.0
49.01,958.0
49.015,889.0
49.019999999999996,873.0
49.025,807.0
49.03,800.0
49.035,810.0
49.04,783.0
49.044999999999995,774.0
49.05,697.0
49.055,673.0
49.059999999999995,627.0
49.065000000000005,572.0
49.07,610.0
49.075,610.0
49.080000000000005,615.0
49.085,628.0
49.09,666.0
49.095,647.0
49.1,590.0
49.105000000000004,543.0
49.11,534.0
49.115,524.0
49.12,502.0
49.125,540.0
49.13,519.0
49.135,500.0
49.14,502.0
49.144999999999996,542.0
49.15,554.0
49.155,545.0
49.16,508.0
49.165,470.0
49.169999999999995,493.0
49.175,510.0
49.18,534.0
49.184999999999995,526.0
49.190000000000005,557.0
49.195,528.0
49.2,489.0
49.205000000000005,504.0
49.21,551.0
49.215,569.0
49.22,510.0
49.225,438.0
49.230000000000004,502.0
49.235,519.0
49.24,511.0
49.245,480.0
49.25,466.0
49.255,484.0
49.26,468.0
49.265,470.0
49.269999999999996,472.0
49.275,511.0
49.28,548.0
49.285,537.0
49.29,511.0
49.294999999999995,494.0
49.3,505.0
49.305,466.0
49.309999999999995,505.0
49.315000000000005,525.0
49.32,519.0
49.325,494.0
49.330000000000005,482.0
49.335,508.0
49.34,526.0
49.345,479.0
49.35,502.0
49.355000000000004,542.0
49.36,502.0
49.365,439.0
49.37,431.0
49.375,487.0
49.38,498.0
49.385,466.0
49.39,476.0
49.394999999999996,495.0
49.4,488.0
49.405,436.0
49.41,401.0
49.415,482.0
49.419999999999995,497.0
49.425,511.0
49.43,570.0
49.434999999999995,578.0
49.440000000000005,547.0
49.445,478.0
49.45,506.0
49.455000000000005,646.0
49.46,641.0
49.465,679.0
49.47,593.0
49.475,461.0
49.480000000000004,433.0
49.485,457.0
49.49,498.0
49.495,503.0
49.5,461.0
49.505,480.0
49.51,490.0
49.515,476.0
49.519999999999996,526.0
49.525,511.0
49.53,474.0
49.535,489.0
49.54,454.0
49.544999999999995,462.0
49.55,464.0
49.555,507.0
49.559999999999995,510.0
49.565000000000005,494.0
49.57,543.0
49.575,562.0
49.580000000000005,529.0
49.585,482.0
49.59,547.0
49.595,533.0
49.6,448.0
49.605000000000004,486.0
49.61,548.0
49.615,519.0
49.62,510.0
49.625,440.0
49.63,402.0
49.635,457.0
49.64,569.0
49.644999999999996,546.0
49.65,487.0
49.655,490.0
49.66,459.0
49.665,460.0
49.669999999999995,487.0
49.675,481.0
49.68,462.0
49.684999999999995,412.0
49.690000000000005,429.0
49.695,500.0
49.7,532.0
49.705000000000005,471.0
49.71,478.0
49.715,502.0
49.72,518.0
49.725,502.0
49.730000000000004,495.0
49.735,523.0
49.74,495.0
49.745,531.0
49.75,582.0
49.755,566.0
49.76,500.0
49.765,468.0
49.769999999999996,451.0
49.775,495.0
49.78,548.0
49.785,566.0
49.79,521.0
49.794999999999995,507.0
49.8,548.0
49.805,527.0
49.809999999999995,469.0
49.815000000000005,474.0
49.82,449.0
49.825,458.0
49.830000000000005,434.0
49.835,440.0
49.84,454.0
49.845,454.0
49.85,441.0
49.855000000000004,458.0
49.86,512.0
49.865,561.0
49.87,557.0
49.875,519.0
49.88,542.0
49.885,545.0
49.89,539.0
49.894999999999996,516.0
49.9,566.0
49.905,551.0
49.91,522.0
49.915,503.0
49.919999999999995,544.0
49.925,559.0
49.93,503.0
49.934999999999995,457.0
49.940000000000005,473.0
49.945,518.0
49.95,480.0
49.955000000000005,498.0
49.96,537.0
49.965,534.0
49.97,537.0
49.975,538.0
49.980000000000004,542.0
49.985,542.0
49.99,506.0
49.995,498.0
50.0,481.0
50.005,479.0
50.01,511.0
50.015,524.0
50.019999999999996,534.0
50.025,534.0
50.03,564.0
50.035,647.0
50.04,616.0
50.044999999999995,532.0
50.05,500.0
50.055,493.0
50.059999999999995,487.0
50.065000000000005,514.0
50.07,569.0
50.075,503.0
50.080000000000005,489.0
50.085,540.0
50.09,492.0
50.095,441.0
50.1,455.0
50.105000000000004,479.0
50.11,482.0
50.115,493.0
50.12,509.0
50.125,480.0
50.13,434.0
50.135,431.0
50.14,511.0
50.144999999999996,567.0
50.15,529.0
50.155,492.0
50.16,543.0
50.165,551.0
50.169999999999995,508.0
50.175,542.0
50.18,524.0
50.184999999999995,566.0
50.190000000000005,535.0
50.195,508.0
50.2,504.0
50.205000000000005,487.0
50.21,497.0
50.215,586.0
50.22,555.0
50.225,513.0
50.230000000000004,529.0
50.235,499.0
50.24,449.0
50.245,492.0
50.25,522.0
50.255,473.0
50.26,467.0
50.265,482.0
50.269999999999996,496.0
50.275,521.0
50.28,497.0
50.285,461.0
50.29,489.0
50.294999999999995,532.0
50.3,548.0
50.305,545.0
50.309999999999995,513.0
50.315000000000005,487.0
50.32,522.0
50.325,550.0
50.330000000000005,527.0
50.335,529.0
50.34,542.0
50.345,471.0
50.35,501.0
50.355000000000004,498.0
50.36,390.0
50.365,430.0
50.37,438.0
50.375,505.0
50.38,553.0
50.385,536.0
50.39,514.0
50.394999999999996,507.0
50.4,505.0
50.405,543.0
50.41,561.0
50.415,572.0
50.419999999999995,616.0
50.425,514.0
50.43,458.0
50.434999999999995,436.0
50.440000000000005,474.0
50.445,474.0
50.45,476.0
50.455000000000005,546.0
50.46,526.0
50.465,489.0
50.47,478.0
50.475,487.0
50.480000000000004,479.0
50.485,495.0
50.49,531.0
50.495,523.0
50.5,507.0
50.505,540.0
50.51,543.0
50.515,491.0
50.519999999999996,506.0
50.525,562.0
50.53,549.0
50.535,495.0
50.54,526.0
50.544999999999995,564.0
50.55,473.0
50.555,483.0
50.559999999999995,494.0
50.565000000000005,508.0
50.57,450.0
50.575,453.0
50.580000000000005,474.0
50.585,546.0
50.59,523.0
50.595,484.0
50.6,426.0
50.605000000000004,410.0
50.61,474.0
50.615,549.0
50.62,513.0
50.625,495.0
50.63,527.0
50.635,515.0
50.64,499.0
50.644999999999996,531.0
50.65,579.0
50.655,598.0
50.66,556.0
50.665,513.0
50.669999999999995,492.0
50.675,491.0
50.68,479.0
50.684999999999995,501.0
50.690000000000005,518.0
50.695,535.0
50.7,521.0
50.705000000000005,514.0
50.71,500.0
50.715,471.0
50.72,494.0
50.725,494.0
50.730000000000004,465.0
50.735,519.0
50.74,578.0
50.745,548.0
50.75,554.0
50.755,534.0
50.76,551.0
50.765,551.0
50.769999999999996,500.0
50.775,495.0
50.78,580.0
50.785,593.0
50.79,520.0
50.794999999999995,495.0
50.8,494.0
50.805,516.0
50.809999999999995,492.0
50.815000000000005,455.0
50.82,462.0
50.825,517.0
50.830000000000005,498.0
50.835,490.0
50.84,502.0
50.845,503.0
50.85,473.0
50.855000000000004,498.0
50.86,479.0
50.865,449.0
50.87,460.0
50.875,469.0
50.88,442.0
50.885,441.0
50.89,457.0
50.894999999999996,496.0
50.9,540.0
50.905,527.0
50.91,495.0
50.915,474.0
50.919999999999995,486.0
50.925,502.0
50.93,471.0
50.934999999999995,499.0
50.940000000000005,535.0
50.945,502.0
50.95,492.0
50.955000000000005,502.0
50.96,518.0
50.965,495.0
50.97,498.0
50.975,534.0
50.980000000000004,566.0
50.985,526.0
50.99,526.0
50.995,561.0
51.0,537.0
51.005,555.0
51.01,532.0
51.015,565.0
51.019999999999996,665.0
51.025,571.0
51.03,484.0
51.035,530.0
51.04,538.0
51.044999999999995,463.0
51.05,504.0
51.055,548.0
51.059999999999995,478.0
51.065000000000005,495.0
51.07,526.0
51.075,553.0
51.080000000000005,521.0
51.085,495.0
51.09,510.0
51.095,542.0
51.1,528.0
51.105000000000004,506.0
51.11,510.0
51.115,487.0
51.12,516.0
51.125,545.0
51.13,516.0
51.135,537.0
51.14,605.0
51.144999999999996,670.0
51.15,668.0
51.155,636.0
51.16,575.0
51.165,546.0
51.169999999999995,478.0
51.175,482.0
51.18,523.0
51.184999999999995,498.0
51.190000000000005,479.0
51.195,542.0
51.2,598.0
51.205000000000005,585.0
51.21,558.0
51.215,538.0
51.22,526.0
51.225,481.0
51.230000000000004,530.0
51.235,614.0
51.24,554.0
51.245,474.0
51.25,559.0
51.255,606.0
51.26,508.0
51.265,517.0
51.269999999999996,554.0
51.275,514.0
51.28,564.0
51.285,534.0
51.29,534.0
51.294999999999995,561.0
51.3,506.0
51.305,490.0
51.309999999999995,516.0
51.315000000000005,452.0
51.32,394.0
51.325,484.0
51.330000000000005,528.0
51.335,487.0
51.34,582.0
51.345,560.0
51.35,518.0
51.355000000000004,538.0
51.36,548.0
51.365,493.0
51.37,460.0
51.375,499.0
51.38,504.0
51.385,510.0
51.39,488.0
51.394999999999996,452.0
51.4,500.0
51.405,529.0
51.41,536.0
51.415,517.0
51.419999999999995,505.0
51.425,490.0
51.43,470.0
51.434999999999995,525.0
51.440000000000005,482.0
51.445,436.0
51.45,475.0
51.455000000000005,526.0
51.46,548.0
51.465,578.0
51.47,559.0
51.475,496.0
51.480000000000004,527.0
51.485,560.0
51.49,540.0
51.495,518.0
51.5,526.0
51.505,551.0
51.51,534.0
51.515,530.0
51.519999999999996,545.0
51.525,522.0
51.53,558.0
51.535,554.0
51.54,517.0
51.544999999999995,459.0
51.55,425.0
51.555,481.0
51.559999999999995,561.0
51.565000000000005,556.0
51.57,514.0
51.575,475.0
51.580000000000005,469.0
51.585,513.0
51.59,538.0
51.595,553.0
51.6,556.0
51.605000000000004,548.0
51.61,575.0
51.615,618.0
51.62,570.0
51.625,548.0
51.63,502.0
51.635,506.0
51.64,498.0
51.644999999999996,476.0
51.65,479.0
51.655,437.0
51.66,486.0
51.665,526.0
51.669999999999995,562.0
51.675,529.0
51.68,526.0
51.684999999999995,559.0
51.690000000000005,625.0
51.695,586.0
51.7,504.0
51.705000000000005,495.0
51.71,521.0
51.715,468.0
51.72,463.0
51.725,558.0
51.730000000000004,571.0
51.735,519.0
51.74,521.0
51.745,510.0
51.75,554.0
51.755,873.0
51.76,1514.0
51.765,2614.0
51.769999999999996,4066.0
51.775,6406.0
51.78,10683.0
51.785,17363.0
51.79,26609.0
51.794999999999995,39522.0
51.8,57138.0
51.805,78950.0
51.809999999999995,103265.0
51.815000000000005,128769.0
51.82,154088.0
51.825,176805.0
51.830000000000005,197454.0
51.835,216646.0
51.84,231709.0
51.845,237799.0
51.85,227765.0
51.855000000000004,203344.0
51.86,172262.0
51.865,138262.0
51.87,104938.0
51.875,77018.0
51.88,55745.0
51.885,39078.0
51.89,26132.0
51.894999999999996,17014.0
51.9,11207.0
51.905,7383.0
51.91,4678.0
51.915,3170.0
51.919999999999995,2578.0
51.925,2159.0
51.93,1770.0
51.934999999999995,1535.0
51.940000000000005,1329.0
51.945,1324.0
51.95,1334.0
51.955000000000005,1217.0
51.96,1150.0
51.965,1165.0
51.97,1070.0
51.975,991.0
51.980000000000004,926.0
51.985,796.0
51.99,799.0
51.995,808.0
52.0,725.0
52.005,761.0
52.01,772.0
52.015,742.0
52.019999999999996,702.0
52.025,746.0
52.03,802.0
52.035,730.0
52.04,630.0
52.044999999999995,620.0
52.05,626.0
52.055,599.0
52.059999999999995,537.0
52.065000000000005,551.0
52.07,641.0
52.075,692.0
52.080000000000005,562.0
52.085,550.0
52.09,546.0
52.095,554.0
52.1,559.0
52.105000000000004,539.0
52.11,494.0
52.115,524.0
52.12,514.0
52.125,548.0
52.13,568.0
52.135,612.0
52.14,539.0
52.144999999999996,542.0
52.15,641.0
52.155,591.0
52.16,529.0
52.165,596.0
52.169999999999995,580.0
52.175,535.0
52.18,575.0
52.184999999999995,556.0
52.190000000000005,573.0
52.195,569.0
52.2,562.0
52.205000000000005,561.0
52.21,470.0
52.215,518.0
52.22,535.0
52.225,546.0
52.230000000000004,553.0
52.235,526.0
52.24,503.0
52.245,488.0
52.25,491.0
52.255,478.0
52.26,492.0
52.265,498.0
52.269999999999996,504.0
52.275,519.0
52.28,506.0
52.285,468.0
52.29,488.0
52.294999999999995,519.0
52.3,502.0
52.305,535.0
52.309999999999995,590.0
52.315000000000005,555.0
52.32,541.0
52.325,539.0
52.330000000000005,540.0
52.335,540.0
52.34,572.0
52.345,570.0
52.35,576.0
52.355000000000004,609.0
52.36,618.0
52.365,575.0
52.37,484.0
52.375,420.0
52.38,434.0
52.385,482.0
52.39,543.0
52.394999999999996,538.0
52.4,492.0
52.405,481.0
52.41,521.0
52.415,492.0
52.419999999999995,470.0
52.425,486.0
52.43,506.0
52.434999999999995,495.0
52.440000000000005,526.0
52.445,540.0
52.45,516.0
52.455000000000005,551.0
52.46,543.0
52.465,543.0
52.47,562.0
52.475,609.0
52.480000000000004,575.0
52.485,524.0
52.49,529.0
52.495,574.0
52.5,606.0
52.505,577.0
52.51,528.0
52.515,558.0
52.519999999999996,566.0
52.525,521.0
52.53,500.0
52.535,510.0
52.54,542.0
52.544999999999995,560.0
52.55,488.0
52.555,510.0
52.559999999999995,548.0
52.565000000000005,494.0
52.57,526.0
52.575,534.0
52.580000000000005,519.0
52.585,511.0
52.59,534.0
52.595,591.0
52.6,578.0
52.605000000000004,527.0
52.61,542.0
52.615,566.0
52.62,553.0
52.625,472.0
52.63,463.0
52.635,542.0
52.64,650.0
52.644999999999996,617.0
52.65,554.0
52.655,532.0
52.66,506.0
52.665,536.0
52.669999999999995,591.0
52.675,570.0
52.68,511.0
52.684999999999995,558.0
52.690000000000005,524.0
52.695,450.0
52.7,413.0
52.705000000000005,425.0
52.71,464.0
52.715,463.0
52.72,422.0
52.725,449.0
52.730000000000004,546.0
52.735,620.0
52.74,644.0
52.745,601.0
52.75,578.0
52.755,586.0
52.76,535.0
52.765,489.0
52.769999999999996,527.0
52.775,534.0
52.78,511.0
52.785,492.0
52.79,505.0
52.794999999999995,507.0
52.8,543.0
52.805,538.0
52.809999999999995,497.0
52.815000000000005,498.0
52.82,534.0
52.825,506.0
52.830000000000005,503.0
52.835,514.0
52.84,550.0
52.845,586.0
52.85,585.0
52.855000000000004,563.0
52.86,514.0
52.865,511.0
52.87,542.0
52.875,519.0
52.88,508.0
52.885,528.0
52.89,598.0
52.894999999999996,604.0
52.9,540.0
52.905,513.0
52.91,493.0
52.915,498.0
52.919999999999995,529.0
52.925,561.0
52.93,526.0
52.934999999999995,529.0
52.940000000000005,529.0
52.945,505.0
52.95,458.0
52.955000000000005,475.0
52.96,562.0
52.965,555.0
52.97,577.0
52.975,563.0
52.980000000000004,457.0
52.985,519.0
52.99,526.0
52.995,511.0
53.0,527.0
53.005,485.0
53.01,500.0
53.015,511.0
53.019999999999996,511.0
53.025,489.0
53.03,493.0
53.035,480.0
53.04,470.0
53.044999999999995,513.0
53.05,510.0
53.055,472.0
53.059999999999995,511.0
53.065000000000005,538.0
53.07,559.0
53.075,527.0
53.080000000000005,542.0
53.085,562.0
53.09,526.0
53.095,506.0
53.1,558.0
53.105000000000004,527.0
53.11,520.0
53.115,509.0
53.12,642.0
53.125,596.0
53.13,543.0
53.135,519.0
53.14,522.0
53.144999999999996,548.0
53.15,569.0
53.155,543.0
53.16,470.0
53.165,470.0
53.169999999999995,513.0
53.175,518.0
53.18,523.0
53.184999999999995,548.0
53.190000000000005,505.0
